Customer ID,Quantity,TotalPrice,Invoice,Country,Returned
14241,146,213.7,1,United Kingdom,0
14242,123,280.55,2,United Kingdom,0
14243,1204,2535.88,14,United Kingdom,1
14245,971,1677.48,5,United Kingdom,1
14246,804,1474.06,3,United Kingdom,0
14247,47,136.77,1,United Kingdom,0
14248,102,302.58,1,United Kingdom,0
14250,1200,1904.05,3,United Kingdom,0
14251,1674,2879.7,5,United Kingdom,0
14256,410,935.06,3,United Kingdom,1
14257,1677,3087.27,6,United Kingdom,1
14258,7098,12650.08,10,United Kingdom,1
14259,68,120,1,United Kingdom,0
14261,406,1163.45,2,United Kingdom,0
14262,1645,2618.23,8,United Kingdom,0
14264,66,319.47,3,United Kingdom,1
14265,330,530.18,2,Unspecified,0
14267,461,1279.09,7,United Kingdom,1
14270,197,492.65,1,United Kingdom,0
14271,88,112.32,1,United Kingdom,0
14272,599,437.96,2,United Kingdom,0
14273,264,559.97,4,United Kingdom,0
14276,723,1019.39,5,United Kingdom,1
14277,1624,3957,4,France,1
14280,52,134.04,1,United Kingdom,0
14282,2668,3729.34,15,United Kingdom,0
14284,157,578.45,3,United Kingdom,1
14285,541,1910.01,4,United Kingdom,0
14286,4306,4595.81,5,United Kingdom,1
14287,236,151.23,4,United Kingdom,1
14288,187,413.85,2,United Kingdom,1
14289,292,911.26,6,United Kingdom,0
14290,913,2307.45,6,United Kingdom,1
14291,2748,3873.3,12,United Kingdom,1
14292,1643,4819.33,14,United Kingdom,1
14293,709,1046.56,4,United Kingdom,0
14295,82,154.7,2,United Kingdom,1
14297,861,1284.06,6,United Kingdom,1
14298,58021,50862.44,45,United Kingdom,1
14299,2013,2855.35,18,United Kingdom,1
14300,32,43.2,1,United Kingdom,0
14301,600,632.04,2,United Kingdom,1
14304,54,197.1,2,United Kingdom,1
14305,1069,1803.76,5,United Kingdom,1
14306,1073,2083.42,3,United Kingdom,1
14307,2058,2995.72,6,United Kingdom,0
14309,1619,2319.68,10,United Kingdom,1
14311,125,229.71,2,United Kingdom,1
14312,1012,1611.59,6,United Kingdom,0
14314,296,120,1,United Kingdom,0
14315,1010,2456.98,7,United Kingdom,1
14317,255,508.58,1,United Kingdom,0
14320,239,343.11,3,United Kingdom,1
14321,2406,1530.75,5,United Kingdom,0
14323,340,574.26,4,United Kingdom,1
14326,99,166.85,2,United Kingdom,1
14327,139,311.65,1,United Kingdom,0
14329,3075,4928.74,14,United Kingdom,1
14331,252,462.66,2,United Kingdom,0
14332,481,866.31,3,United Kingdom,0
14333,52,351.45,2,United Kingdom,1
14334,1730,2539.46,9,United Kingdom,1
14335,379,468.26,2,Germany,0
14336,1759,1614.91,4,United Kingdom,0
14338,329,554.22,4,United Kingdom,1
14339,150,289.91,4,United Kingdom,1
14340,58,134.7,1,United Kingdom,0
14341,1401,2166.38,9,United Kingdom,1
14342,337,607.71,6,United Kingdom,1
14344,477,889.93,8,United Kingdom,0
14345,50,108.98,1,United Kingdom,0
14346,605,1021.58,2,United Kingdom,0
14348,183,409.57,1,United Kingdom,0
14349,86,133.5,1,United Kingdom,0
14350,166,258.7,2,United Kingdom,1
14351,12,51,1,United Kingdom,0
14352,538,1078.96,4,United Kingdom,0
14353,64,90.6,1,United Kingdom,0
14354,210,163.62,2,United Kingdom,0
14355,92,174.4,1,United Kingdom,0
14356,266,666.94,4,United Kingdom,1
14357,148,225.77,1,United Kingdom,0
14359,363,882.58,6,United Kingdom,1
14360,1151,2128.23,4,United Kingdom,0
14362,100,161.2,1,United Kingdom,0
14364,1967,3717.35,8,United Kingdom,0
14367,4410,9167.82,19,United Kingdom,1
14368,36,155,1,United Kingdom,0
14371,34,100.5,1,United Kingdom,0
14373,17,76.55,1,United Kingdom,0
14375,194,257.68,1,United Kingdom,0
14377,219,617.05,2,United Kingdom,0
14379,292,348.1,2,United Kingdom,0
14381,146,202.68,1,United Kingdom,0
14382,1237,626.07,1,United Kingdom,0
14383,817,1247.69,3,United Kingdom,0
14385,159,202.11,3,United Kingdom,0
14386,54,142.4,1,United Kingdom,0
14387,819,1770.56,3,United Kingdom,0
14388,1933,3172.04,10,United Kingdom,1
14389,702,999.72,5,United Kingdom,1
14390,2125,4592.47,13,United Kingdom,1
14393,13,67.95,1,United Kingdom,0
14395,1689,3471.91,12,United Kingdom,1
14396,225,487.99,2,United Kingdom,0
14397,1852,2556.68,23,United Kingdom,1
14400,450,559.7,2,United Kingdom,1
14401,4505,4039.98,14,United Kingdom,1
14403,513,1426.31,5,United Kingdom,1
14404,831,1434.72,7,United Kingdom,1
14406,77,156.75,1,United Kingdom,0
14407,1412,2111.08,9,United Kingdom,1
14408,1616,2606.53,7,United Kingdom,0
14409,1158,1908.25,7,United Kingdom,1
14410,293,576.3,15,United Kingdom,1
14411,196,1063,1,United Kingdom,0
14412,784,761.33,3,United Kingdom,1
14413,68,122.7,1,United Kingdom,0
14414,2509,1485.13,8,United Kingdom,1
14415,2973,5811.56,18,United Kingdom,1
14416,326,490.22,2,United Kingdom,0
14418,1711,1937.25,3,United Kingdom,0
14419,487,1058.06,6,United Kingdom,0
14420,333,385.87,2,United Kingdom,1
14421,365,813.11,2,United Kingdom,0
14422,2906,4263.64,6,United Kingdom,0
14423,120,265.2,1,United Kingdom,0
14424,48,322.08,1,United Kingdom,0
14426,2339,3918.9,16,United Kingdom,1
14427,228,363.34,2,United Kingdom,0
14428,428,1230.14,7,United Kingdom,1
14431,122,397.76,2,United Kingdom,1
14432,2070,2255.51,6,United Kingdom,0
14434,368,1372.8,6,United Kingdom,0
14436,129,89.06,1,United Kingdom,0
14437,59,-43.4,2,United Kingdom,1
14438,82,131.9,1,United Kingdom,0
14439,526,2661.24,1,Greece,0
14440,588,2357.68,5,United Kingdom,0
14441,430,1545.14,10,United Kingdom,1
14442,475,1544.62,5,Channel Islands,1
14443,931,1400.88,7,United Kingdom,1
14446,933,1039.58,4,United Kingdom,0
14447,571,1163.23,5,United Kingdom,0
14448,104,375.35,2,United Kingdom,0
14449,757,907.1,4,United Kingdom,0
14450,241,483.25,3,United Kingdom,0
14451,389,662.59,2,United Kingdom,0
14452,119,264.44,2,United Kingdom,0
14453,49,119.93,1,United Kingdom,0
14456,2901,3047.63,14,United Kingdom,1
14457,88,113.64,1,United Kingdom,0
14459,760,1837.92,1,United Kingdom,0
14460,869,383.34,4,United Kingdom,1
14461,766,2103.06,3,United Kingdom,0
14462,932,1965.9,15,United Kingdom,1
14463,179,529.62,3,United Kingdom,0
14465,405,1058.62,3,United Kingdom,0
14466,1006,2272.4,7,United Kingdom,0
14467,278,598.76,4,United Kingdom,0
14470,193,461.19,2,United Kingdom,0
14472,1160,1936.84,8,United Kingdom,0
14473,88,234.34,2,United Kingdom,0
14474,139,537.71,2,United Kingdom,1
14475,428,799.82,6,United Kingdom,1
14476,132,215.7,1,United Kingdom,0
14477,719,1307.81,5,United Kingdom,1
14479,117,316.25,2,United Kingdom,0
14480,143,279.05,1,United Kingdom,0
14481,489,636.51,2,United Kingdom,0
14482,1646,2068.15,6,United Kingdom,0
14483,95,129.2,2,United Kingdom,1
14484,210,321.92,1,United Kingdom,0
14485,71,165.75,1,United Kingdom,0
14487,734,1183.58,7,United Kingdom,1
14488,793,1047.43,2,United Kingdom,1
14489,299,463.38,1,United Kingdom,0
14491,139,340.93,2,United Kingdom,0
14493,1279,2362.84,7,United Kingdom,1
14494,92,139.56,1,United Kingdom,0
14495,62,123.8,2,United Kingdom,0
14496,159,538.81,2,United Kingdom,0
14497,233,457.47,2,United Kingdom,1
14498,1098,1957.32,5,United Kingdom,0
14499,501,815.32,3,United Kingdom,0
14500,117,356.85,3,United Kingdom,0
14501,119,190.31,3,United Kingdom,1
14502,1483,2351.02,14,United Kingdom,1
14503,2004,3543.26,6,United Kingdom,0
14504,308,673.26,4,United Kingdom,0
14505,2743,5818.7,11,United Kingdom,1
14506,730,2012.17,5,United Kingdom,0
14507,588,1368.18,7,United Kingdom,1
14508,131,276.42,2,United Kingdom,0
14511,772,1267.41,6,United Kingdom,1
14512,122,275.28,2,United Kingdom,0
14513,355,438.49,4,United Kingdom,1
14514,589,1055.35,3,United Kingdom,0
14515,1134,2102.09,6,United Kingdom,0
14517,91,330.45,2,United Kingdom,0
14518,278,174.37,1,United Kingdom,0
14520,146,270.6,2,United Kingdom,0
14522,525,974.54,4,United Kingdom,0
14523,251,241.09,1,United Kingdom,0
14524,676,1867.68,9,United Kingdom,0
14525,2662,4221.37,13,United Kingdom,1
14527,2049,7711.38,86,United Kingdom,1
14528,278,364.22,1,United Kingdom,0
14529,348,620.04,3,United Kingdom,0
14530,1410,2925.91,6,United Kingdom,0
14532,284,932.85,4,United Kingdom,0
14533,2777,1812.62,9,United Kingdom,1
14534,1925,4075.35,25,United Kingdom,1
14535,1825,2841.09,4,United Kingdom,1
14536,40,171.8,1,United Kingdom,0
14537,120,355.56,1,United Kingdom,0
14538,155,388.25,2,United Kingdom,0
14539,428,537.48,2,United Kingdom,0
14540,421,996.26,3,United Kingdom,0
14541,647,1461.65,8,United Kingdom,0
14542,19,103.25,1,United Kingdom,0
14543,600,2916.17,21,United Kingdom,1
14544,1543,2024.45,2,United Kingdom,0
14546,1287,2487.02,9,United Kingdom,1
14547,2658,3986.74,9,United Kingdom,1
14548,256,652.8,2,United Kingdom,0
14549,136,289.24,1,United Kingdom,0
14550,394,765.62,2,United Kingdom,0
14551,106,186.23,2,United Kingdom,0
14552,91,165.07,1,United Kingdom,0
14553,493,859.27,5,United Kingdom,0
14554,1478,2381.04,4,United Kingdom,0
14555,130,324.14,2,United Kingdom,0
14557,0,0,2,United Kingdom,1
14560,1223,2174.18,24,United Kingdom,1
14561,1014,1080.76,3,United Kingdom,0
14562,1670,4709.22,22,United Kingdom,1
14565,1532,3073.77,6,United Kingdom,1
14566,800,1432,1,Channel Islands,0
14567,410,1524.46,3,United Kingdom,1
14569,79,227.39,1,United Kingdom,0
14570,95,218.06,2,United Kingdom,0
14572,1425,2803.69,10,United Kingdom,1
14573,538,1603.72,13,United Kingdom,1
14576,12,35.4,1,United Kingdom,0
14577,353,859.71,4,United Kingdom,0
14578,240,168.63,1,United Kingdom,0
14581,217,138.6,1,United Kingdom,0
14582,73,114.11,1,United Kingdom,0
14583,792,1052.55,5,United Kingdom,0
14584,379,1029.26,5,United Kingdom,1
14585,91,157.05,1,United Kingdom,0
14586,236,134.16,3,United Kingdom,1
14587,759,1598.24,10,United Kingdom,1
14589,5,39.75,1,United Kingdom,0
14591,1297,1447.14,4,United Kingdom,0
14592,415,570.46,3,United Kingdom,0
14593,332,617.99,3,United Kingdom,0
14594,185,379.83,2,United Kingdom,0
14595,978,1740.6,6,United Kingdom,0
14597,577,883.15,2,United Kingdom,0
14598,189,221.97,1,United Kingdom,0
14600,125,393.33,1,United Kingdom,0
14601,168,213.96,1,United Kingdom,0
14603,400,660,1,United Kingdom,0
14606,5978,11713.85,128,United Kingdom,1
14607,7998,11341.1,17,United Kingdom,1
14608,437,1785.15,4,United Kingdom,0
14609,7026,601.56,4,United Kingdom,0
14616,104,406.08,3,United Kingdom,0
14618,261,538.59,4,United Kingdom,1
14619,145,379.51,2,United Kingdom,1
14620,188,393.28,3,United Kingdom,1
14621,987,1765.76,6,United Kingdom,1
14622,146,320.58,1,United Kingdom,0
14623,417,869.35,6,United Kingdom,1
14624,162,225.85,2,United Kingdom,0
14625,330,848.48,5,United Kingdom,1
14626,1387,2757.07,7,United Kingdom,1
14627,-5,-21.85,1,United Kingdom,1
14628,272,671.96,2,United Kingdom,0
14629,376,939.21,3,United Kingdom,1
14631,622,1006.98,3,United Kingdom,0
14632,96,114.56,1,United Kingdom,0
14633,96,344.9,1,United Kingdom,0
14636,241,609.85,2,United Kingdom,0
14638,166,443.6,1,United Kingdom,0
14639,1428,2952.34,8,United Kingdom,1
14640,829,2042.15,8,United Kingdom,1
14641,90,110.46,1,United Kingdom,0
14642,76,96.12,1,United Kingdom,0
14643,755,668.61,3,United Kingdom,1
14644,252,780.46,4,United Kingdom,1
14645,381,597.09,2,United Kingdom,0
14646,196719,279489.02,77,Netherlands,1
14647,95,243.22,1,United Kingdom,0
14649,1018,1417.29,4,United Kingdom,0
14651,344,654.6,2,United Kingdom,0
14652,53,114.18,1,United Kingdom,0
14653,950,1947.55,7,United Kingdom,0
14655,1088,1930.15,5,United Kingdom,1
14656,120,291.05,2,United Kingdom,0
14657,465,838.27,5,United Kingdom,1
14658,47,247.15,2,United Kingdom,0
14659,1183,2456.53,12,United Kingdom,1
14660,228,285.74,2,United Kingdom,0
14661,35,107.95,1,United Kingdom,0
14662,602,771.17,4,United Kingdom,0
14664,466,637.89,2,United Kingdom,0
14665,500,1258.38,7,United Kingdom,1
14666,161,195.25,1,United Kingdom,0
14667,5382,9231.2,27,United Kingdom,1
14669,775,1269.99,3,United Kingdom,0
14670,337,411.53,2,United Kingdom,0
14672,454,765.55,2,United Kingdom,0
14673,1004,1736.4,5,United Kingdom,0
14675,341,604.75,1,United Kingdom,0
14676,2498,2543.24,8,United Kingdom,1
14679,-1,-2.55,1,United Kingdom,1
14680,12474,26932.34,23,United Kingdom,1
14681,76,498.95,3,United Kingdom,0
14682,80,52,2,United Kingdom,0
14684,853,1236.28,5,United Kingdom,0
14687,470,628.38,1,United Kingdom,0
14688,3222,5107.38,27,United Kingdom,1
14689,76,112.8,1,United Kingdom,0
14690,163,358.61,3,United Kingdom,1
14691,707,2114.33,5,United Kingdom,0
14692,255,582.05,5,United Kingdom,1
14693,34,172.9,1,United Kingdom,0
14696,1626,2070.97,9,United Kingdom,1
14697,181,188.61,2,United Kingdom,0
14698,615,1250.76,5,United Kingdom,0
14699,77,109.13,1,United Kingdom,0
14700,1342,2235.3,3,United Kingdom,0
14701,909,2486.22,12,United Kingdom,1
14702,1444,3250.64,18,United Kingdom,1
14703,183,318.17,1,United Kingdom,0
14704,1082,1546.91,9,United Kingdom,0
14705,100,179,1,United Kingdom,0
14708,615,1096.67,4,United Kingdom,1
14709,2482,4911.14,14,United Kingdom,1
14710,378,606.13,4,United Kingdom,0
14711,966,2838.2,12,United Kingdom,1
14712,315,917.07,3,United Kingdom,0
14713,1613,2664.26,12,United Kingdom,1
14714,229,160.19,1,United Kingdom,0
14715,521,867.38,4,United Kingdom,0
14716,604,329.68,2,United Kingdom,0
14719,1031,1592.18,6,United Kingdom,1
14720,219,663.81,3,United Kingdom,0
14722,120,187.92,1,United Kingdom,0
14723,695,1158.3,6,United Kingdom,0
14725,593,718.08,1,United Kingdom,0
14727,62,268.58,1,United Kingdom,0
14729,197,313.49,1,United Kingdom,0
14730,1132,2005.06,8,United Kingdom,0
14731,256,380.02,3,United Kingdom,0
14732,1402,2686.34,10,United Kingdom,1
14733,3725,9451.54,15,United Kingdom,1
14735,2160,5807.69,34,United Kingdom,1
14737,345,1164.55,3,United Kingdom,0
14738,576,1289.94,9,United Kingdom,1
14739,3817,3899.1,8,United Kingdom,1
14740,729,1423.21,4,United Kingdom,1
14741,841,1400.34,6,United Kingdom,0
14744,625,1088.53,9,United Kingdom,1
14745,1020,1167.16,6,United Kingdom,1
14747,82,294.3,2,United Kingdom,1
14748,1192,1311.79,6,United Kingdom,1
14752,260,389.64,1,United Kingdom,0
14753,211,563.15,1,United Kingdom,0
14754,486,638.05,2,United Kingdom,0
14755,2217,4965.38,12,United Kingdom,1
14756,416,738.96,1,United Kingdom,0
14757,160,420.5,1,United Kingdom,0
14758,419,1484.06,4,United Kingdom,0
14759,569,1625.97,3,United Kingdom,0
14760,28,53.8,2,United Kingdom,1
14761,118,255.9,2,United Kingdom,0
14762,341,300.52,1,United Kingdom,0
14764,175,250.55,2,United Kingdom,1
14765,135,254.11,3,United Kingdom,0
14766,1323,2423.07,8,United Kingdom,1
14768,34,139.5,3,United Kingdom,1
14769,7406,10641.6,10,United Kingdom,1
14770,490,876.42,2,United Kingdom,0
14772,82,139.26,1,United Kingdom,0
14775,1174,1011.9,3,United Kingdom,0
14776,2688,2195.58,13,United Kingdom,1
14777,-9,-17.45,2,United Kingdom,1
14778,306,730.86,2,United Kingdom,0
14779,84,386.15,3,United Kingdom,0
14780,310,447.68,2,United Kingdom,0
14782,114,200.1,1,United Kingdom,0
14784,237,289.99,2,United Kingdom,0
14785,84,77.4,2,United Kingdom,0
14788,421,679.44,2,United Kingdom,0
14789,116,197.64,1,United Kingdom,0
14790,699,745.06,4,United Kingdom,0
14792,0,0,2,United Kingdom,1
14793,88,214.14,2,United Kingdom,1
14794,669,1272.11,9,United Kingdom,1
14795,17,131.45,1,United Kingdom,0
14796,5942,7839.51,27,United Kingdom,1
14798,150,173.74,3,United Kingdom,0
14799,146,157.7,1,United Kingdom,0
14800,3634,4236.34,16,United Kingdom,1
14801,175,193.14,1,United Kingdom,0
14803,370,845.55,3,United Kingdom,0
14804,121,353.27,1,United Kingdom,0
14805,115,554.65,4,United Kingdom,0
14806,330,193.39,1,United Kingdom,0
14808,2054,2175.37,15,United Kingdom,1
14810,1016,2087.88,11,United Kingdom,0
14813,67,155.43,2,United Kingdom,0
14815,744,778.5,2,United Kingdom,0
14816,5,271.85,1,United Kingdom,0
14817,655,1110.34,2,United Kingdom,0
14818,324,657.8,3,United Kingdom,0
14819,109,272.07,2,United Kingdom,0
14820,253,507.29,4,United Kingdom,0
14821,20,48.8,1,United Kingdom,0
14823,88,321.43,3,United Kingdom,0
14824,525,1127.71,4,United Kingdom,0
14825,991,2226.91,12,United Kingdom,0
14828,2172,2139.76,3,United Kingdom,0
14829,414,644.65,6,United Kingdom,1
14830,169,197.13,1,United Kingdom,0
14834,731,1698.35,8,United Kingdom,1
14836,45,102.45,3,United Kingdom,0
14837,1430,1641.2,5,United Kingdom,1
14840,31,62.85,1,United Kingdom,0
14841,1778,3295.76,6,United Kingdom,0
14842,1146,2456.8,8,United Kingdom,1
14844,1833,3189.81,4,United Kingdom,0
14847,120,309.4,1,United Kingdom,0
14849,5656,7904.28,28,United Kingdom,1
14850,285,278.15,2,United Kingdom,1
14851,325,511.35,2,United Kingdom,0
14852,1747,2836.69,6,United Kingdom,0
14853,81,463.05,3,United Kingdom,1
14854,1822,2749.89,8,United Kingdom,1
14855,267,645.65,2,United Kingdom,0
14856,714,1311.38,3,United Kingdom,0
14857,455,1165.65,3,United Kingdom,1
14859,669,1352.04,5,United Kingdom,1
14860,230,168.62,2,United Kingdom,1
14861,117,125.79,1,United Kingdom,0
14862,772,841.2,2,United Kingdom,0
14863,132,266.76,1,United Kingdom,0
14865,108,52.2,2,United Kingdom,0
14866,6569,14197.45,13,United Kingdom,1
14867,327,701.33,4,United Kingdom,1
14868,1399,2939.64,9,United Kingdom,1
14869,549,721.95,3,United Kingdom,1
14870,119,327.25,1,United Kingdom,0
14871,185,522.38,4,United Kingdom,0
14873,168,519.68,1,United Kingdom,0
14875,554,1448.72,5,United Kingdom,1
14878,802,1485.54,9,United Kingdom,0
14880,373,706.19,3,United Kingdom,0
14881,316,255.4,1,United Kingdom,0
14882,158,589.7,2,United Kingdom,0
14883,789,756.64,7,United Kingdom,1
14885,724,765.32,1,United Kingdom,0
14886,160,364.8,1,United Kingdom,0
14887,1100,1862,1,United Kingdom,0
14888,184,369.2,1,United Kingdom,0
14889,90,135.9,1,United Kingdom,0
14890,51,125.65,1,United Kingdom,0
14891,505,554.38,2,United Kingdom,0
14893,799,1237.85,2,United Kingdom,0
14894,265,655.75,1,United Kingdom,0
14895,4823,11020.26,24,United Kingdom,1
14896,279,468.77,2,United Kingdom,0
14897,468,1366.38,4,United Kingdom,0
14898,1008,1228.32,8,United Kingdom,1
14901,659,1414.99,10,United Kingdom,1
14902,209,314.11,2,United Kingdom,1
14903,1491,2744.48,10,United Kingdom,1
14904,1985,1025.44,2,United Kingdom,0
14905,274,599.9,3,United Kingdom,1
14907,1686,3478.85,10,United Kingdom,1
14908,132,277.8,1,United Kingdom,0
14910,221,389.86,7,United Kingdom,1
14911,77180,132572.62,248,EIRE,1
14912,970,841.52,3,Italy,1
14913,1743,1227.43,4,United Kingdom,0
14915,105,258.83,3,United Kingdom,1
14916,1132,1264.84,5,United Kingdom,1
14918,675,1610.15,2,United Kingdom,0
14920,509,977.77,2,United Kingdom,0
14921,953,1316.07,2,United Kingdom,0
14923,418,749.1,1,United Kingdom,0
14924,64,310.05,1,United Kingdom,0
14929,136,223.88,1,United Kingdom,0
14930,1166,2372.86,3,Channel Islands,0
14931,416,964.68,6,Channel Islands,1
14932,80,363.53,1,Channel Islands,0
14934,1041,1888.84,3,Channel Islands,1
14935,935,1784.71,1,Channel Islands,0
14936,4083,8117.42,9,Channel Islands,1
14937,483,1617.63,4,Channel Islands,1
14944,2801,5842.95,14,United Kingdom,1
14946,22,100.9,1,United Kingdom,0
14947,179,290.82,2,United Kingdom,0
14948,661,1066.57,7,United Kingdom,1
14950,135,361.25,2,United Kingdom,1
14951,311,311.69,1,United Kingdom,0
14952,3295,7912.79,15,United Kingdom,1
14953,225,289.82,1,United Kingdom,0
14954,127,336.17,1,United Kingdom,0
14957,34,58.49,1,United Kingdom,0
14958,129,499.68,3,United Kingdom,0
14959,491,684.97,5,United Kingdom,1
14960,221,221.27,2,United Kingdom,0
14961,3692,7006.58,12,United Kingdom,1
14962,44,126.7,1,United Kingdom,0
14963,1176,1487.8,5,United Kingdom,0
14964,143,206.21,1,United Kingdom,0
14965,365,599,2,United Kingdom,0
14966,187,191.32,1,United Kingdom,0
14967,140,463.8,1,United Kingdom,0
14968,127,147.59,1,United Kingdom,0
14970,250,1592.06,4,United Kingdom,0
14971,644,1116.57,3,United Kingdom,0
14972,28,114.77,1,United Kingdom,0
14973,369,1314.45,3,United Kingdom,0
14974,44,114.39,1,United Kingdom,0
14975,380,279.94,1,United Kingdom,0
14976,230,765.86,8,United Kingdom,1
14978,525,1931.42,5,United Kingdom,0
14981,97,102.12,1,United Kingdom,0
14984,60,213.27,2,United Kingdom,0
14985,260,296.75,2,United Kingdom,0
14987,128,326.4,2,United Kingdom,0
14988,141,334.54,1,United Kingdom,0
14995,103,233.23,2,United Kingdom,0
14997,1102,540.98,4,United Kingdom,1
14998,270,429.87,2,United Kingdom,0
15000,218,490.52,1,United Kingdom,0
15002,862,1641.76,4,United Kingdom,0
15004,630,1246.32,1,United Kingdom,0
15005,4204,6180.49,35,United Kingdom,1
15006,302,502.09,1,United Kingdom,0
15007,69,156.91,1,United Kingdom,0
15009,642,1261.78,3,United Kingdom,0
15010,184,308.94,1,United Kingdom,0
15012,231,423.04,2,United Kingdom,0
15014,151,260.17,2,United Kingdom,0
15016,76,170.04,1,United Kingdom,0
15017,63,125.58,1,United Kingdom,0
15018,188,456.26,4,United Kingdom,1
15019,159,266,1,United Kingdom,0
15021,829,1872.28,13,United Kingdom,1
15022,543,905.04,4,United Kingdom,0
15023,2863,6763.16,12,United Kingdom,1
15024,920,1661.33,10,United Kingdom,0
15025,189,377.01,1,United Kingdom,0
15026,285,469,3,United Kingdom,0
15027,563,1051.95,6,United Kingdom,1
15028,459,627.13,4,United Kingdom,0
15030,372,518.28,2,United Kingdom,0
15031,401,668.14,4,United Kingdom,0
15032,2668,4464.1,5,United Kingdom,1
15033,1692,2571.02,11,United Kingdom,1
15034,2411,4277.66,11,United Kingdom,1
15035,245,252.73,1,United Kingdom,0
15036,327,465.55,3,United Kingdom,0
15038,187,665.59,7,United Kingdom,1
15039,9191,19786.44,52,United Kingdom,1
15041,104,180.35,1,United Kingdom,0
15042,30,135.93,1,United Kingdom,0
15043,300,537,1,United Kingdom,0
15044,2786,7629.38,22,United Kingdom,1
15045,106,633.66,3,United Kingdom,1
15046,3307,5064.01,16,United Kingdom,1
15047,222,343.62,1,United Kingdom,0
15048,183,380.57,5,United Kingdom,1
15049,63,121.17,1,United Kingdom,0
15050,1184,1727.17,5,United Kingdom,1
15051,1011,1391.61,3,United Kingdom,0
15052,82,215.78,1,United Kingdom,0
15053,986,697.79,3,United Kingdom,0
15054,198,302.1,2,United Kingdom,0
15057,668,1489.5,2,United Kingdom,0
15058,1069,2124.99,11,United Kingdom,0
15059,602,1325.82,11,United Kingdom,1
15060,263,303.09,4,United Kingdom,0
15061,28590,54228.74,55,United Kingdom,1
15062,763,987.86,4,United Kingdom,0
15063,56,370.8,1,United Kingdom,0
15065,1355,3135.98,6,United Kingdom,1
15066,279,760.59,2,United Kingdom,1
15067,954,1744.76,3,United Kingdom,0
15068,364,553.36,2,United Kingdom,0
15069,520,1109.53,1,United Kingdom,0
15070,36,106.2,1,United Kingdom,0
15071,269,982.07,2,United Kingdom,0
15073,277,612.43,4,United Kingdom,1
15074,455,748.87,1,United Kingdom,0
15075,447,773.03,1,United Kingdom,0
15076,571,880.85,1,United Kingdom,0
15078,5069,9623.35,38,United Kingdom,1
15079,388,893.66,5,United Kingdom,1
15081,188,487.35,6,United Kingdom,1
15083,38,88.2,1,United Kingdom,0
15087,470,306.94,1,United Kingdom,0
15088,457,1140.27,3,United Kingdom,1
15089,1359,2420.84,6,United Kingdom,0
15090,208,381.32,1,United Kingdom,0
15091,343,476.96,2,United Kingdom,1
15092,135,457.81,2,United Kingdom,0
15093,3733,4410.14,9,United Kingdom,1
15095,1077,1364.7,5,United Kingdom,1
15096,120,219.39,1,United Kingdom,0
15097,170,248.08,1,United Kingdom,0
15098,60,649.5,5,United Kingdom,1
15099,343,410.48,1,United Kingdom,0
15100,58,635.1,6,United Kingdom,1
15101,239,310.03,3,United Kingdom,1
15103,329,703.36,2,United Kingdom,0
15104,635,1002.54,3,United Kingdom,1
15105,1211,2298.93,7,United Kingdom,0
15106,1144,1407.73,7,United Kingdom,1
15107,162,247.66,8,United Kingdom,1
15108,497,1291.75,5,European Community,1
15109,127,463.75,2,United Kingdom,1
15110,240,970.25,7,United Kingdom,1
15111,710,1567.48,3,United Kingdom,0
15113,2362,3439.41,4,United Kingdom,1
15114,3096,2760.56,10,United Kingdom,0
15115,157,340.11,1,United Kingdom,0
15116,648,1352.75,4,United Kingdom,0
15117,1947,1550.13,6,United Kingdom,1
15118,1440,244.8,1,United Kingdom,0
15119,88,266.4,1,United Kingdom,0
15120,292,343.82,2,United Kingdom,1
15121,199,457.72,2,United Kingdom,0
15122,788,1612.13,6,United Kingdom,1
15123,1195,2199.31,2,United Kingdom,0
15124,233,184.19,2,United Kingdom,0
15125,5991,11117.05,23,United Kingdom,1
15127,251,406.53,1,United Kingdom,0
15128,1326,1419.54,8,United Kingdom,1
15129,1794,3447.4,11,United Kingdom,0
15130,197,330.11,1,United Kingdom,0
15132,679,977.93,5,United Kingdom,0
15133,680,982.42,3,United Kingdom,0
15134,887,1387.99,8,United Kingdom,0
15135,41,127.15,2,United Kingdom,1
15136,775,1282.45,5,United Kingdom,1
15139,208,178.96,2,United Kingdom,0
15140,1567,2350,8,United Kingdom,1
15142,365,498.74,1,United Kingdom,0
15143,150,259.45,1,United Kingdom,0
15144,3026,6530.04,18,United Kingdom,1
15145,756,1194.73,4,United Kingdom,0
15146,1459,1313.66,3,United Kingdom,1
15147,363,608.65,2,United Kingdom,1
15148,187,301.29,1,United Kingdom,0
15149,128,520.8,1,United Kingdom,0
15150,3633,5303.97,11,United Kingdom,1
15152,2694,4684.24,16,United Kingdom,1
15153,198,329.25,1,United Kingdom,0
15154,97,240.27,2,United Kingdom,1
15156,597,961.49,3,United Kingdom,0
15157,2242,1869.5,5,United Kingdom,1
15158,198,401.4,1,United Kingdom,0
15159,11394,18573.68,34,United Kingdom,1
15160,84,158.16,1,United Kingdom,0
15163,186,304.47,2,United Kingdom,0
15164,360,843.05,3,United Kingdom,0
15165,160,487.75,1,United Kingdom,0
15167,67,163,1,United Kingdom,0
15168,52,106.56,1,United Kingdom,0
15171,190,1034.5,2,United Kingdom,1
15172,1611,1624.05,5,United Kingdom,0
